snippet1	snippet2	similarity	companies1	companies2	company_similarity	country1	country2	country_similarity	similarity_range
International Business Machines makes up about 1.4% of Clean Yield Group’s holdings, making the stock its 21st largest	Cognizant Technology Solutions Co. - Equities researchers at Jefferies Financial Group dropped their Q2 2023 earnings per share estimates for Cognizant Technology Solutions in a research report issued to clients and investors on Wednesday, April 12th	0.29090561627841083	['ibm']	['cognizant technology solutions', 'jefferies financial group']	0.7381705657503961	US	US	1.0	(0.2, 0.3]
Infosys held an m-cap of more than ₹5.76 lakh crore	Infosys is the latest to announce Q4 results	0.5695529867687844	['infosys']	['infosys']	1.0	US	US	1.0	(0.5, 0.6]
Overall, in FY23, Infosys’ annual consolidated net profit rose by 9% to ₹24,095 crore from 22,110 crore in FY22	Unlike Infosys, TCS sequentially posted a single-digit growth in Q4	0.5095138546540614	['infosys']	['infosys', 'tcs']	0.9956097681454849	US	US	1.0	(0.5, 0.6]
On the other hand, Infosys registered a fall	Year-on-year, TCS, and Infosys recorded a growth of 16.94% and 16% respectively	0.46921343002493265	['infosys']	['infosys', 'tcs']	0.9956097681454849	US	US	1.0	(0.4, 0.5]
In constant currency, Infosys’ revenue growth dipped by 3.2%	On the other hand, Infosys received orders worth $2.1 billion in Q4 FY23	0.6269589295798295	['infosys']	['infosys']	1.0	US	US	1.0	(0.6, 0.7]
It needs to be noted that Infosys saw a much sharper reduction in attrition rate than TCS	Infosys saw a much sharper reduction in attrition rate	1.0	['infosys']	['infosys']	1.0	US	US	1.0	(0.9, 1.0]
On the contrary, Infosys reduced its workforce by 3,611	Revenue operations of Infosys jumped by 20.7% to 1.46 lakh	0.5731735826891983	['infosys']	['infosys']	1.0	US	US	1.0	(0.5, 0.6]
Infosys posted a Q4 GAAP EPS	"It sees significant near-term uncertainty, but revenue growth remains better than peers and Infosys remains ""well positioned on digital/cloud"", benefiting from a demand recovery when it happens"	0.4712995725933297	['infosys']	['infosys']	1.0	US	US	1.0	(0.4, 0.5]
KPMG will be the title sponsor for Stephen Curry's Underrated Golf program to advance equity, access and opportunity for underrepresented youth in the world of golf	Stackhouse had already taken part in several KPMG initiatives	0.38644984680421013	['kpmg']	['kpmg']	1.0	US	US	1.0	(0.3, 0.4]
a KPMG effort to increase diversity throughout the firm	Meanwhile, Parekh said that Infosys is actively pursuing new opportunities, including generative AI (artificial intelligence) as a major initiative	0.17182824093704924	['kpmg']	['infosys']	0.6798975228112909	US	US	1.0	(0.1, 0.2]
Infosys’s larger rival, Tata Consultancy Services, on Wednesday, reported weaker-than-anticipated quarterly earnings because of a spending slowdown in North America	In the March quarter, Infosys reported a 1.6% contraction in North American revenue from the preceding three months	0.5894958198461295	['tata consultancy services']	['infosys']	0.5863982315516021	IN	US	0.5367935299873352	(0.5, 0.6]
Kentucky Retirement Systems boosted its stake in Cognizant Technology Solutions by 0.4% during the 4th quarter	Aon is investing heavily in new insurance industries of the future and finding the capacity to meet these evolving needs is difficult	0.22120301364500844	['cognizant technology solutions']	['aon']	1.0000000000000002	US	CH	0.5043016076087952	(0.2, 0.3]
Murty, daughter of Infosys Founder Narayana Murthy, held 3.89 crore shares of Infosys at the end of December, according to company filings with the stock exchanges	UK PM Sunak's wife Akshata to earn ₹68 crore dividend from Infosys	0.3661481414511648	['infosys']	['infosys']	1.0	GB	GB	1.0	(0.3, 0.4]
British PM Rishi Sunak’s wife earned Rs 68 crore in dividends from Infosys	Infosys continues to witness fall in its attrition, which fell a record 3.4% at 20.9% in Q4	0.25205251255282435	['infosys']	['infosys']	1.0	GB	IN	0.5888364911079407	(0.2, 0.3]
Despite low volumes in Q4, deal pipeline of Infosys remained robust	In line with the market trend, Infosys continues to witness fall in its attrition, which fell a record 3.4% at 20.9% in Q4	0.6257771999757636	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.6, 0.7]
Birch Hill Investment Advisors LLC’s holdings in International Business Machines were worth $42,611,000 as of its most recent filing with the Securities and Exchange Commission	The prime minister’s wife, Akshata Murty, will receive nearly £6.7m in dividend payments from her shares in the technology company Infosys this summer	0.1203913633207716	['ibm']	['infosys']	0.7279356332899384	US	GB	0.7544673085212708	(0.1, 0.2]
Furthermore, Cognizant Technology Solutions recently hiked up	Rishi Sunak’s wife Akshata to earn Rs 68.17 crore dividend income from Infosys	0.14981558578760035	['cognizant technology solutions']	['infosys']	0.9508097062919351	US	IN	0.5367935299873352	(0.1, 0.2]
Sunak's wife to earn Rs 68.17 cr dividend from Infosys	AON makes up approximately 2.0% of Seascape Capital Management’s portfolio, making the stock its 10th biggest position	0.21258026706362196	['infosys']	['aon']	0.9508097062919351	IN	PA	0.4140567183494568	(0.2, 0.3]
Seascape Capital Management’s holdings in AON were worth $3,668,000 at the end	Infosys posted a decline sequentially in both revenue and PAT, while it also carried about 3,611 job cuts in the quarter	0.26436509027052146	['aon']	['infosys']	0.9508097062919351	PA	IN	0.4140567183494568	(0.2, 0.3]
Infosys emerged as the top bear on both exchanges	As per TD Cowen's report, Infosys posted lower-than-expected 4Q results with revenue/EPS missing consensus	0.5008381948587254	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.5, 0.6]
Emkay highlights that Infosys' operating performance misses expectations	Infosys posted lower-than-expected 4Q results with revenue/EPS missing consensus	0.6100023560885999	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.6, 0.7]
"Securities' Shah said, ""Infosys reported a subdued 4QFY23 performance"	Larger rival Tata Consultancy Services has pegged its fresher hiring number at 46,000 for FY24	0.3208040658983546	['infosys']	['tata consultancy services']	0.5863982315516021	US	IN	0.5367935299873352	(0.3, 0.4]
Infosys on Thursday announced that it would roll out a new organisational structure over the next few weeks for its division serving the financial services sector	Infosys’ attrition came in at 20.9% in the March quarter compared with 24.3% in the previous three months	0.4952688771913024	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.4, 0.5]
Infosys restructures delivery and financial services arms	KPMG, the global audit firm, predicts Nigeria’s unemployment rate to hit 41% in 2023, thus killing the job prospects for millions of Nigerians	0.16737206262879778	['infosys']	['kpmg']	0.6798975228112909	IN	NG	0.45230692625045776	(0.1, 0.2]
Infosys enters the slow lane with a strong deal pipeline	MCF Advisors LLC’s holdings in International Business Machines were worth $253,000 at the end	0.22923696515716843	['infosys']	['ibm']	0.7279356332899384	IN	US	0.5367935299873352	(0.2, 0.3]
TCS is currently trading at a valuation with a P/E multiple	In spite of continued global macro uncertainties, TCS is well positioned with it	0.4952997808842433	['tata consultancy services']	['tata consultancy services']	1.0	US	US	1.0	(0.4, 0.5]
KR Choksey's research report on Tata Consultancy Services Tata Consultancy Services Ltd Q4FY23 performance is better than our estimate	In this quarter, TCS has registered a deal	0.28445721091861353	['tata consultancy services']	['tata consultancy services']	1.0	IN	US	0.5367935299873352	(0.2, 0.3]
This category of awards was decided by investment performance data provided by Mercer	Rishi Sunak’s wife Akshata to earn Rs 68.17 cr dividend from Infosys	0.19211738047188348	['mercer']	['infosys']	0.622405059662648	HK	IN	0.4915197789669037	(0.1, 0.2]
Infosys fell 2.8 per cent	"KPMG ""lost confidence in further cooperation and said it no longer made sense to continue here"	0.19390246347472226	['infosys']	['kpmg']	0.6798975228112909	IN	DE	0.6556001901626587	(0.1, 0.2]
"In April 2020, he added, KPMG ""lost confidence in further cooperation and said it no longer made sense to continue here"	Notably, during the Q3 earnings announcement in January this year, Infosys -- which competes in the market with Tata Consultancy Services , Wipro and other IT firms	0.2261773336410593	['kpmg']	['infosys']	0.6798975228112909	DE	IN	0.6556001901626587	(0.2, 0.3]
Infosys results came below street estimates	Infosys reports lower-than-expected Q4 profit, weak 4-7%	0.7107056394148613	['infosys']	['infosys']	1.0	US	IN	0.5367935299873352	(0.7, 0.8]
Infosys has seen two president-level exits in a matter of months, with Ravi Kumar and Mohit Joshi leaving the company to join top-tier IT firms Cognizant and Tech Mahindra, respectively	IBM Launches New Incentives in Next Phase of Partner Plus Program	0.11846004794558267	['infosys']	['ibm']	0.7279356332899384	US	US	1.0	(0.1, 0.2]
IBMhas rolled out the new incentive program aligned with its recently launchedIBM Partner Plus Program	Dave La Rose, IBM’s general manager of ecosystem sales, outlined the incentive program Wednesday during IBM’s Americas sales kickoff	0.6282488279171613	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.6, 0.7]
when she announced the IBM Partner Plus program	If a partner has skills in selling and supporting a specific product, IBM tacks on an accelerator incentive	0.5468935661598832	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.5, 0.6]
IBM will start rolling out the program’s new co-marketing initiatives	IBM went live with its new deal registration platform	0.6165666788873151	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.6, 0.7]
supporting a specific product, IBM	With the IBM Partner Plus launch, IBM told partners it would phase out PartnerWorld by the end of June	0.5035979075230457	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.5, 0.6]
Overall, Woolley emphasized IBM’s added ecosystem investments	at Bain, where she ultimately led the firm’s Retail practice in the Americas	0.18839208025454482	['ibm']	['bain & co.']	0.7286992074126226	US	US	1.0	(0.1, 0.2]
Automotive Deals Leader and US Industrial Products Deals Leader at PwC, focused on advising clients on acquisition and divestiture activities	PwC said the proposed creation of the technology board	0.32409539723805314	['pricewaterhousecoopers']	['pricewaterhousecoopers']	1.0	US	NG	0.35642489790916443	(0.3, 0.4]
On the other hand, PwC said the Nigerian bourse will also be towing the path of advancement by making it easy for more tech companies	12:00 EDT Infosys falls -8.9%	0.1814879832950316	['pricewaterhousecoopers']	['infosys']	0.9763421082746169	NG	US	0.35642489790916443	(0.1, 0.2]
UK PM Rishi Sunak's wife earned Rs 68 cr in dividend income from Infosys	IBM and others, but they (Cisco) came in easily 20% less than what we were getting from some of these other vendors,” said Bullock	0.09431046515394295	['infosys']	['ibm']	0.7279356332899384	IN	US	0.5367935299873352	(-0.001, 0.1]
For his part, IBM’s Gupta sees data intelligent	IBM expect data center energy consumption to increase by 12% (or more) by 2030, due to the expiration of Moore’s Law, and an explosion of data volume, velocity and energy-intensive workloads, said Gupta	0.470300199881828	['ibm']	['ibm']	0.9999999999999999	US	US	1.0	(0.4, 0.5]
Rishi Sunak's wife Akshata Murty to earn Rs 68.17 crore dividend income from Infosys	Akshata, daughter of Infosys co-founder Narayana Murthy, held 3.89 crore shares of Infosys at the end of December, according to company filings with the stock exchanges	0.615394183300852	['infosys']	['infosys']	1.0	IN	IN	1.0000001192092896	(0.6, 0.7]
Rishi Sunak's wife Akshata Murty to earn Rs 68.17 cr dividend income from Infosys	Truven was acquired by IBM	0.07541647097632592	['infosys']	['ibm', 'truven health']	0.7702009660197068	IN	US	0.5367935299873352	(-0.001, 0.1]
